meal_name,recipe,ingredients,calories,proteins,carbohydrates,fats,image_url
Pot de carne de res tostado,"1 Prepare la pechuga para cocinar: en un lado de la pechuga debe haber una capa de grasa, que desee. Si hay grandes trozos de grasa, córtelos y descartándolos. Grandes piezas de grasa no podrán rendir por completo.
Usando un cuchillo afilado, anota la grasa en líneas paralelas, a unos 3/4 de pulgada de distancia. Corte a través de la grasa, no la carne de res. Repita en la dirección opuesta para hacer un patrón de cadena cruzada.
Saltando bien la pechuga y déjelo reposar a temperatura ambiente durante 30 minutos.
 
2 Dear la pechuga: necesitará una olla a prueba de horno y de fondo grueso con una cubierta o un horno holandés, que es lo suficientemente ancho como para sostener la pechuga con un poco de espacio para las cebollas.
Pase la pechuga seca y colóquela, del lado graso hacia abajo, hacia la olla y colóquela a fuego medio alto. Cocine durante 5-8 minutos, ligeramente chisporroteante, hasta que el lado grasa esté bien dorado. (Si el asado parece estar cocinando demasiado rápido, baje el fuego a mediano. Desea un chisporroteo constante, no un Sear furioso).
Gire la pechuga y cocine por unos minutos más para dorar el otro lado.

3 Saltee las cebollas y el ajo: cuando la pechuga se haya dorado, retírela de la olla y reserve. Debe haber un par de cucharadas de grasa en la olla, si no, agregue un poco de aceite de oliva.
Agregue las cebollas picadas y aumente el calor a alto. Espolvorea un poco de sal sobre las cebollas. Saltee, revolviendo con frecuencia, hasta que las cebollas estén ligeramente doradas, de 5 a 8 minutos. Agregue el ajo y cocine 1-2 más minutos.
 
4 RECUPERACIÓN DE RETROBA A POTA, agregue hierbas, caldo, traiga a fuego lento, cubra, cocine en el horno: precaliente el horno a 300 ° F. Use el hilo de la cocina para unir las hojas de la bahía, el romero y el tomillo.
Mueva las cebollas y el ajo a los lados de la olla y acuesten la pechuga en el interior. Agregue el caldo de carne y las hierbas atadas. Lleve el stock a ebullición en la estufa.
Cubra la olla, coloque la olla en el horno a 300 ° F y cocine por 3 horas. Voltee cuidadosamente la pechuga cada hora para que se cocine de manera uniforme.
 
5 Agregue las zanahorias, continúe cocinando: después de 3 horas, agregue las zanahorias. Cubra la olla y cocine por 1 hora más, o hasta que las zanahorias se cocinen y la pechuga esté cayendo tierna.
6 Retire la pechuga a la tabla de cortar, carpa con papel de aluminio: cuando la pechuga se caiga-aparte, saque la olla del horno y retire la pechuga a una tabla de cortar. Cúbralo con papel de aluminio. Saca y descarta las hierbas.
7 Hacer salsa (opcional): en este punto tiene dos opciones. Puede servir como está, o puede hacer una salsa con los goteos y algunas de las cebollas. Si sirve como es, omita este paso.
Para hacer una salsa, retire las zanahorias y la mitad de las cebollas, reserve y cúbralas con papel de aluminio. Vierta los ingredientes que quedan en la olla en una licuadora y puré hasta que esté suave. Si lo desea, agregue 1 cucharada de mostaza a la mezcla. Ponga en una olla pequeña y manténgase caliente.
8 Corte la carne sobre el grano: observe las líneas de las fibras musculares del asado. Este es el ""grano"" de la carne. Corta la carne perpendicular a estas líneas, o a través del grano (cortar de esta manera ablastan aún más la carne), en rodajas de 1/4 de pulgada a 1/2 pulgada.
Servir con las cebollas, las zanahorias y la salsa. Sirva con puré de puré, asado o hervido, fideos de huevo o polenta.","Pechuga de carne, sal, cebolla, ajo, hojas de laurel, caldo de carne, zanahorias, mostaza, papas",0.0,13.536099999999998,49.0662,1.5086999999999997,https://www.themealdb.com/images/media/meals/ursuup1487348423.jpg
Papas boulangère,"Caliente el horno a 200c/ventilador 180c/gas 6. Freír las cebollas y las ramitas de tomillo en el aceite hasta que se suavizan y se colorean ligeramente (aproximadamente 5 minutos).
Extienda una capa de papas sobre la base de un plato gratino engrasado de 1.5 litros. Espolvorea sobre algunas cebollas (ver imagen, arriba) y continúe colocando, terminando con una capa de papas. Vierta sobre el caldo y hornee durante 50-60 minutos hasta que las papas estén cocidas y la parte superior esté dorada y crujiente.","Cebollas, aceite de oliva, papas, caldo de verduras",0.0,0.12895464325,0.6388055022499575,0.16009057675,https://www.themealdb.com/images/media/meals/qywups1511796761.jpg
Kapsalon,"Corta la carne en tiras. Caliente el aceite en una sartén y fríe las tiras durante 6 minutos hasta que esté lista.
Hornee las papas fritas hasta que estén doradas en un fryer profundo. Cuando esté listo, transferir a un plato de acompañamiento. Asegúrese de que las papas fritas estén extendidas por todo el plato.
Cubra las papas fritas con una nueva capa de carne y extienda uniformemente.
Agregue una capa de queso sobre la carne. También puedes usar queso rallado. Cuando termine, coloque en el horno durante unos minutos hasta que el queso se derrita.
Corta la lechuga, el tomate y el pepino en trozos pequeños y mezcle. para una ensalada básica. Como adicional, puede agregar aceitunas jalapeños y una unión roja.
Divió la ensalada sobre el plato y sirva con Garlicauce y salsa picante","Papas fritas, carne de donante, salsa de ajo, hotsauce, lechuga, tomate, pepino, queso Gouda",800.0,132.9088,2.8589,51.45199999999999,https://www.themealdb.com/images/media/meals/sxysrt1468240488.jpg
Goulash tradicional croata,"Limpie la carne de las venas si hay algunas y córtela en trozos más pequeños, 3 × 3 cm. Marinar la carne en la mostaza y las especias y déjela reposar en el refrigerador durante una hora
Calienta una cucharada de grasa de cerdo o aceite vegetal en una olla y fríe la carne por todos los lados hasta que se dore. Una vez que se cocine la carne, transfiérala a un plato y agregue otra cucharada de grasa a la olla
Corte las cebollas muy bien, pele las zanahorias y triture con un rallador. Cocine las cebollas y las zanahorias a fuego lento durante 15 minutos. Puedes sale un poco las verduras para que se ablanden más rápido
Una vez que las verduras se hayan dorado y se vuelvan ligeramente blandas, agregue la carne y las hojas de laurel y el ajo. Vierta con vino y cocine a fuego lento durante 10-15 minutos para permitir que el alcohol se evapore. Ahora es el momento adecuado para agregar 2/3 la cantidad de líquido
Cubra la olla y cocine a fuego lento durante una hora, revolviendo ocasionalmente. Después de la primera hora, vierta sobre el resto del agua o caldo y cocine por otros 30-45 minutos
Permita que el estofado se enfríe ligeramente y sírvelo con una pizca de perejil picado y pocas rebanadas de pimiento picante fresco si desea darle vida un poco
Corte un poco de pan fresco, sazone la ensalada y simplemente disfrute de estos maravillosos sabores","Carne de res, cebollas, zanahorias, ajo, vino tinto, agua, mostaza, sal, pimienta, aceite vegetal",500.0,109.823,8.44349999999998,25.553,https://www.themealdb.com/images/media/meals/n1hcou1628770088.jpg
Pato veneciano ragú,"Calienta el aceite en una sartén grande. Agregue las patas de pato y dore por todos los lados durante unos 10 minutos. Retire a un plato y reserve. Agregue las cebollas a la sartén y cocine durante 5 minutos hasta que se ablanden. Agregue el ajo y cocine por otros 1 minuto, luego agregue la canela y la harina y cocine por un minuto más. Regrese el pato a la sartén, agregue el vino, los tomates, el caldo, las hierbas, el azúcar y el condimento. Lleve a fuego lento, luego baje el fuego, cubra con una tapa y cocine durante 2 horas, revolviendo de vez en cuando.
Levante con cuidado las patas de pato de la salsa y colóquelas en un plato; estarán muy tiernos, así que trate de no perder ninguna carne. Lleva y deseche la grasa, luego tritura la carne con 2 tenedores y deseche los huesos. Agregue la carne a la salsa con la leche y cocine a fuego lento, descubierto, durante otros 10-15 minutos mientras cocina la pasta.
Cocine la pasta después de las instrucciones del paquete, luego drene, reservando una taza de agua de pasta y agregue la pasta al ragú. Revuelva para cubrir toda la pasta en la salsa y cocine durante 1 minuto más, agregando un toque de líquido de cocción si se ve seco. Sirva con parmesano rallado, si lo desea.","Aceite de oliva, patas de pato, cebolla, ajo, harina lisa, vino tinto, tomates picados, cubo de pollo, hojas de laurel, azúcar, leche, pasta paccheri, queso parmesano",1960.0,86.9062,496.8203,25.82,https://www.themealdb.com/images/media/meals/qvrwpt1511181864.jpg
Galletas de mantequilla de maní,"Precaliente el horno a 350ºF (180ºC).
En un tazón grande, mezcle la mantequilla de maní, el azúcar y el huevo.
Saca una cucharada de masa y la enrolla en una pelota. Coloque las bolas de galletas en una bandeja para hornear antiadherente.
Para una decoración adicional y para que se cocinen de manera más uniforme, aplane las bolas de galletas presionando un horquilla hacia abajo sobre ellas, luego presione hacia abajo nuevamente en un ángulo de 90º para hacer un patrón entrecruzado.
Hornee durante 8-10 minutos o hasta que el fondo de las galletas esté dorado.
Retirar de la bandeja para hornear y enfriar.
¡Disfrutar!","Mantequilla de maní, azúcar, huevo",1.0,0.126,0.0072,0.0951,https://www.themealdb.com/images/media/meals/1544384070.jpg
Pescado,"Paso 1

Coloque el pez en una sartén tapa y vierta sobre suficiente agua para cubrir. Lleva a fuego lento y cayendo suavemente durante 10 minutos a fuego lento con la tapa puesta. Drene y se desaire el pescado.

Paso 2

Coloque el pescado, la papa, el chile verde, el cilantro, el comino, la pimienta negra, el ajo y el jengibre en un tazón grande. Sazone, agregue la harina de arroz, mezcle bien y rompa 1 huevo. Revuelva la mezcla y divídale en 15, luego forme troncos pequeños. Rompe los huevos restantes en un tazón y bata ligeramente. Pon las migas de pan en otro tazón. Sumerja cada fofo en el huevo batido seguido de la mezcla de paneles de pan. Enfríe por 20 minutos.

Paso 3

Caliente 1 cm de aceite en una sartén grande a fuego medio. Freír los fofos en lotes durante 2 minutos en cada lado, girando suavemente para obtener un color marrón dorado por todas partes. Escurra en papel de cocina y repita con los Fofos restantes.

Paso 4

Para la ensalada de cebolla, mezcle el jugo de cebolla, cilantro y limón con una pizca de sal. Servir con los fofos y el chutney de mango.","Eglefino, papas, chile verde, semillas de comino, pimienta, ajo, jengibre, harina, huevos, pan rallado, aceite vegetal",228.0,114.37799999999996,106.5216,7.2303,https://www.themealdb.com/images/media/meals/a15wsa1614349126.jpg
Stroganoff,"Calienta el aceite de oliva en una sartén antiadherente, luego agregue la cebolla en rodajas y cocine a fuego medio hasta que esté completamente suavizado, de modo que alrededor de 15 minutos, agregando un poco de agua si comienzan a pegarse. Aplasta en el ajo y cocine por 2-3 minutos más, luego agregue la mantequilla. Una vez que la mantequilla esté en espuma un poco, agregue los champiñones y cocine durante unos 5 minutos hasta que esté completamente suavizado. Sazone todo bien, luego aviva en un plato.
Incline la harina en un tazón con una gran pizca de sal y pimienta, luego mezcle el filete en la harina sazonada. Agregue las piezas de filete a la sartén, salpicando un poco de aceite si la sartén se ve particularmente seca y fríe durante 3-4 minutos, hasta que esté bien coloreado. Incline las cebollas y los champiñones de nuevo en la sartén. Batir la crème fraîche, la mostaza y el caldo de carne de res, luego verter en la sartén. Cocine a fuego medio durante unos 5 minutos. Dispersar con perejil, luego servir con perappardelle o arroz.","Aceite de oliva, cebolla, ajo, mantequilla, champiñones, filete de carne, harina lisa, crema fraiche, mostaza inglesa, caldo de carne",1380.0,113.3725,18.9269,147.232,https://www.themealdb.com/images/media/meals/svprys1511176755.jpg
Shakshuka,"Calienta el aceite en una sartén que tiene una tapa, luego suaviza las cebollas, el chile, el ajo y los tallos de cilantro durante 5 minutos hasta que estén suaves. Agregue los tomates y el azúcar, luego burbujee durante 8-10 minutos hasta que esté grueso. Se puede congelar durante 1 mes.

Usando la parte posterior de una cuchara grande, haga 4 salsas en la salsa, luego rompa un huevo en cada una. Coloque una tapa en la sartén, luego cocine a fuego lento durante 6-8 minutos, hasta que los huevos estén hechos a su gusto. Dispersarse con las hojas de cilantro y servir con pan crujiente.","Aceite de oliva, cebollas rojas, chile rojo, ajo, tomates cherry, azúcar de lanzadores, huevos, queso feta",5.0,7.358,32.775,1.625,https://www.themealdb.com/images/media/meals/g373701551450225.jpg
Cordero Pilaf (Plov),"Coloque las pasas y las ciruelas pasas en un tazón pequeño y vierta sobre suficiente agua para cubrir. Agregue el jugo de limón y deje remojar durante al menos 1 hora. Drenar. Pica aproximadamente las ciruelas pasas.

Mientras tanto, caliente la mantequilla en una sartén grande, agregue la cebolla y cocine por 5 minutos. Agregue cordero en cubos, cordero molido y dientes de ajo triturados. Freír durante 5 minutos, revolviendo constantemente hasta que se dore.

Vierta 2/3 de taza (150 mililitros) de caldo en la sartén. Lleve a ebullición, luego baje el fuego, cubra y cocine a fuego lento durante 1 hora, o hasta que el cordero esté tierno.

Agregue el stock restante y hierva. Agregue el arroz blanco de grano largo enjuagado y una gran pizca de azafrán. Revuelva, luego cubra y cocine a fuego lento durante 15 minutos, o hasta que el arroz esté tierno.

Agregue las pasas drenadas, las ciruelas pasas picadas drenadas y la sal y la pimienta al gusto. Calienta durante unos minutos, luego gire en un plato de servicio caliente y adorne con ramitas de perejil de hoja plana.","Cordero, ciruelas circulares, jugo de limón, mantequilla, cebolla, cordero, ajo, caldo de vegetales, arroz",3240.0,35.24805361399994,86.92184306199995,345.28201022600007,https://www.themealdb.com/images/media/meals/kos9av1699014767.jpg
